record_origin,task_type,project_section,run_name,model_family,model_name,group_name,strategy_name,target,target_column,class_0_label,class_1_label,source_file,source_mtime_utc,output_dir,source_data_path,source_data_path_inferred,n_samples,n_features,train_size,val_size,test_size,train_original_size,train_generated_size,test_original_size,test_generated_size,auc,auprc,positive_rate,auprc_lift,acc,accuracy,balanced_accuracy,precision,recall,specificity,f1,log_loss,brier,r2,rmse,mae,tn,fp,fn,tp,chosen_threshold,train_loss,hyperparam_search_enabled,hyperparam_search_scoring,hyperparam_search_best_score,hyperparam_search_best_params,high_pain_recall_at_4,high_pain_precision_at_4,high_pain_f1_at_4,high_pain_subset_mae_at_4,high_pain_recall_at_5,high_pain_precision_at_5,high_pain_f1_at_5,high_pain_subset_mae_at_5
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,SurgeryDay_MovementPain,SurgeryDay_MovementPain,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2673,,2149,429,537,,,,,0.545948845488016,,,,0.4363295880149813,0.4363295880149813,,0.195906432748538,0.7204301075268817,0.3764172335600907,0.3080459770114942,0.8039368595175651,0.3031382846281932,,,,166,275,26,67,0.55,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,SurgeryDay_NauseaVomiting,SurgeryDay_NauseaVomiting,Class 0 (0-1),Class 1 (2-3),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2672,,2149,429,537,,,,,0.6461640211640212,,,,0.6310861423220974,0.6310861423220974,,0.08866995073891626,0.6,0.6329365079365079,0.15450643776824036,0.7172000821567472,0.26118929045327005,,,,319,185,12,18,0.55,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,SurgeryDay_RestPain,SurgeryDay_RestPain,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2674,,2149,429,537,,,,,0.5551496000789967,,,,0.7102803738317757,0.7102803738317757,,0.09285714285714286,0.3170731707317073,0.742914979757085,0.14364640883977903,0.6597342401656131,0.23409935512171368,,,,367,127,28,13,0.55,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw,mlp,mlp,raw,,SurgeryDay_SedationScore,SurgeryDay_SedationScore,Class 0 (1-2),Class 1 (3-5),models/mlp/outputs/raw/prediction_overview_all_targets.csv,2026-04-09T08:43:42.032328+00:00,models/mlp/outputs/raw,,,2673,,2149,430,537,,,,,0.8816037735849057,,,,0.9588014981273408,0.9588014981273408,,0.09090909090909091,0.5,0.9622641509433962,0.15384615384615385,0.32959374768247196,0.09162356689520318,,,,510,20,2,2,0.55,0.039654804965848,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD1_MovementPain,术后第一天_活动痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2679,,2148,268,269,,,,,0.5562596006144394,0.10241209404469934,0.07806691449814127,1.3118501570487677,0.3382899628252788,0.3382899628252788,0.5321620583717358,0.08465608465608465,0.7619047619047619,0.3024193548387097,0.15238095238095237,0.7887879277094133,0.2958093538267334,,,,75,173,5,16,0.5,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD1_NauseaVomiting,术后第一天_恶心呕吐,Class 0 (0-1),Class 1 (2-3),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2680,,2148,268,269,,,,,0.7824519230769231,0.14673820118976502,0.048327137546468404,3.0363520092343683,0.7732342007434945,0.7732342007434945,0.7713341346153846,0.14705882352941177,0.7692307692307693,0.7734375,0.2469135802469136,0.5326911508478972,0.17574908993835664,,,,198,58,3,10,0.5,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD1_RestPain,术后第一天_静息痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2679,,2148,268,269,,,,,0.5532319391634981,0.03303726318879239,0.022304832713754646,1.4811706329641923,0.7992565055762082,0.7992565055762082,0.5716096324461344,0.038461538461538464,0.3333333333333333,0.8098859315589354,0.06896551724137931,0.54929451380604,0.1826885626050524,,,,213,50,4,2,0.5,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD1_SedationScore,术后第一天_镇静评分,Class 0 (1-2),Class 1 (3-5),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2679,,2148,268,269,,,,,0.9328358208955224,0.05263157894736842,0.0037174721189591076,14.157894736842104,0.9814126394052045,0.9814126394052045,0.4925373134328358,0.0,0.0,0.9850746268656716,0.0,0.35307277683217014,0.09526049852601386,,,,264,4,1,0,0.5,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD2_MovementPain,术后第二天_活动痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2667,,2148,267,269,,,,,0.7038910505836576,0.06952544078540306,0.03745318352059925,1.8563292689702615,0.5468164794007491,0.5468164794007491,0.6204280155642024,0.056,0.7,0.5408560311284046,0.1037037037037037,0.5843853033650366,0.20033091307906625,,,,139,118,3,7,0.45,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD2_NauseaVomiting,术后第二天_恶心呕吐,Class 0 (0-1),Class 1 (2-3),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2667,,2148,267,269,,,,,0.7490494296577946,0.0342375366568915,0.011278195488721804,3.0357282502443796,0.8984962406015038,0.8984962406015038,0.6191381495564005,0.038461538461538464,0.3333333333333333,0.9049429657794676,0.06896551724137931,0.3770148488614324,0.1064304858351617,,,,238,25,2,1,0.45,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD2_RestPain,术后第二天_静息痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2666,,2148,267,269,,,,,0.5,0.010952380952380953,0.00749063670411985,1.4621428571428572,0.9588014981273408,0.9588014981273408,0.4830188679245283,0.0,0.0,0.9660377358490566,0.0,0.35007668668968583,0.09314634443063192,,,,256,9,2,0,0.45,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD2_SedationScore,术后第二天_镇静评分,Class 0 (1-2),Class 1 (3-5),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2667,,2148,267,269,,,,,0.8867924528301887,0.03225806451612903,0.0037593984962406013,8.580645161290322,0.9924812030075187,0.9924812030075187,0.4981132075471698,0.0,0.0,0.9962264150943396,0.0,0.19576742870468572,0.037396729665252836,,,,264,1,1,0,0.45,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD3_MovementPain,术后第三天_活动痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2519,,2148,246,269,,,,,0.6043036461446504,0.042569090465050044,0.028455284552845527,1.495999464914616,0.7479674796747967,0.7479674796747967,0.592946802151823,0.04918032786885246,0.42857142857142855,0.7573221757322176,0.08823529411764706,0.42123007186082173,0.12533061342389365,,,,181,58,4,3,0.4,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD3_NauseaVomiting,术后第三天_恶心呕吐,Class 0 (0-1),Class 1 (2-3),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2516,,2148,246,269,,,,,0.2571428571428571,0.00546448087431694,0.0040650406504065045,1.3442622950819672,0.9634146341463414,0.9634146341463414,0.48367346938775513,0.0,0.0,0.9673469387755103,0.0,0.2157358544907972,0.045772921286473305,,,,237,8,1,0,0.4,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD3_RestPain,术后第三天_静息痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2520,,2148,246,269,,,,,0.44808743169398907,0.017675063727695305,0.012145748987854251,1.4552469135802468,0.9757085020242915,0.9757085020242915,0.49385245901639346,0.0,0.0,0.9877049180327869,0.0,0.20775778421776867,0.04225682029606523,,,,241,3,3,0,0.4,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,POD3_SedationScore,术后第三天_镇静评分,Class 0 (1-2),Class 1 (3-5),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2518,,2148,246,269,,,,,0.40816326530612246,0.00684931506849315,0.0040650406504065045,1.6849315068493147,0.9715447154471545,0.9715447154471545,0.48775510204081635,0.0,0.0,0.9755102040816327,0.0,0.19238778575354032,0.03857279890630507,,,,239,6,1,0,0.4,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,SurgeryDay_MovementPain,手术当天_活动痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2673,,2148,268,269,,,,,0.5678550891316849,0.18784546986634912,0.17472118959107807,1.0751155615754875,0.44609665427509293,0.44609665427509293,0.5889400038336208,0.21348314606741572,0.8085106382978723,0.36936936936936937,0.3377777777777778,0.8059803727367291,0.304063447255103,,,,82,140,9,38,0.55,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,SurgeryDay_NauseaVomiting,手术当天_恶心呕吐,Class 0 (0-1),Class 1 (2-3),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2672,,2148,268,269,,,,,0.6757453073242546,0.15404182950081463,0.08178438661710037,1.8835114607145063,0.620817843866171,0.620817843866171,0.6071954361428046,0.12264150943396226,0.5909090909090909,0.6234817813765182,0.203125,0.7215736441974817,0.2626471400813191,,,,154,93,9,13,0.55,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,SurgeryDay_RestPain,手术当天_静息痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2674,,2148,268,269,,,,,0.6397759103641456,0.15298862361548649,0.05204460966542751,2.939567125183276,0.6654275092936803,0.6654275092936803,0.6210084033613446,0.08695652173913043,0.5714285714285714,0.6705882352941176,0.15094339622641512,0.7079372625655016,0.2579324448796137,,,,171,84,6,8,0.55,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_reference,mlp,mlp,raw_reference,,SurgeryDay_SedationScore,手术当天_镇静评分,Class 0 (1-2),Class 1 (3-5),models/mlp/outputs/raw_reference/prediction_overview_all_targets.csv,2026-05-08T07:01:45.022149+00:00,models/mlp/outputs/raw_reference,,,2673,,2148,268,269,,,,,0.849624060150376,0.08057445200302343,0.011152416356877323,7.224842529604435,0.966542750929368,0.966542750929368,0.48872180451127817,0.0,0.0,0.9774436090225563,0.0,0.32714768464952293,0.08940450042190803,,,,260,6,3,0,0.55,0.04108139316353963,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_raw_single_target,mlp,mlp,raw_single_target,,POD1_RestPain,术后第一天_静息痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/raw_single_target/prediction_overview_all_targets.csv,2026-05-08T07:03:37.647990+00:00,models/mlp/outputs/raw_single_target,,,2679,,2143,268,268,,,,,0.7963875205254516,0.33742530802687215,0.026119402985074626,12.918568935885963,0.9440298507462687,0.9440298507462687,0.6932129173508483,0.21428571428571427,0.42857142857142855,0.9578544061302682,0.2857142857142857,0.2928905943846609,0.04846789224583525,,,,250,11,4,3,0.5,0.017729047996955363,,,,,,,,,,,,
prediction_overview_all_targets_csv,classification,models,mlp_tvae_cls,mlp,mlp,tvae_cls,,POD1_RestPain,术后第一天_静息痛,Class 0 (0-3),Class 1 (4-10),models/mlp/outputs/tvae_cls/prediction_overview_all_targets.csv,2026-05-06T13:47:51.518095+00:00,models/mlp/outputs/tvae_cls,,,2736,,2200,268,268,,,,,0.8336070060207992,0.39296853244221663,0.026119402985074626,15.045080956359152,0.9440298507462687,0.9440298507462687,0.6932129173508483,0.21428571428571427,0.42857142857142855,0.9578544061302682,0.2857142857142857,0.26994093392162694,0.050211303266601746,,,,250,11,4,3,0.5,0.017616781769529504,,,,,,,,,,,,
metrics_json,regression,models,random_forest_augmented,randomforest,randomforest_regressor,augmented,,术后第一天_静息痛,术后第一天_静息痛,,,models/random_forest/outputs/augmented/metrics.json,2026-04-28T00:10:03.472871+00:00,/home/maolab-data/disk1/jlli/pain_prediction/models/random_forest/outputs/augmented,/home/maolab-data/disk1/jlli/pain_prediction/experiments/augmentation/generated/augmented_dataset.csv,False,8341,64,3140,267,268,1711,1429,268,0,,,,,,,,,,,,,,0.40943711955716444,0.7669546971384207,0.5422910447761194,,,,,,,True,neg_mean_absolute_error,-0.41267070063694267,"{""max_depth"": null, ""max_features"": 0.8, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",0.16666666666666666,1.0,0.2857142857142857,2.157,undefined,undefined,undefined,undefined
metrics_json,regression,models,random_forest_copy_control,randomforest,randomforest_regressor,copy_control,,术后第一天_静息痛,术后第一天_静息痛,,,models/random_forest/outputs/copy_control/metrics.json,2026-04-28T00:10:03.476871+00:00,models/random_forest/outputs/copy_control,experiments/augmentation_copy_control/generated/augmented_dataset.csv,False,8341,64,3140,267,268,1711,1429,268,0,,,,,,,,,,,,,,0.43186219253833547,0.7522522302462438,0.5312014925373135,,,,,,,True,neg_mean_absolute_error,-0.31753949044585983,"{""max_depth"": null, ""max_features"": 0.8, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",0.16666666666666666,1.0,0.2857142857142857,2.0276666666666667,undefined,undefined,undefined,undefined
metrics_json,regression,models,random_forest_ctgan_reg,randomforest,randomforest_regressor,ctgan_reg,,术后第一天_静息痛,术后第一天_静息痛,,,models/random_forest/outputs/ctgan_reg/metrics.json,2026-05-06T14:06:58.444240+00:00,models/random_forest/outputs/ctgan_reg,experiments/generative_tabular/generated/ctgan/regression/augmented_dataset.csv,False,4822,64,4286,268,268,2143,2143,268,0,,,,,,,,,,,,,,0.42540402969111146,0.8854182158716727,0.5209750819916664,,,,,,,True,neg_mean_absolute_error,-0.7043116718184923,"{""max_depth"": 8, ""max_features"": 0.6, ""max_samples"": 0.85, ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 500}",0.0,undefined,undefined,3.0956016822815475,0.0,undefined,undefined,6.324157122968261
metrics_json,regression,models,random_forest_raw,randomforest,randomforest_regressor,raw,,术后第一天_静息痛,术后第一天_静息痛,,,models/random_forest/outputs/raw/metrics.json,2026-04-28T00:10:03.476871+00:00,/home/maolab-data/disk1/jlli/pain_prediction/models/random_forest/outputs/raw,/home/maolab-data/disk1/jlli/pain_prediction/data/processed/data_vectorized.csv,False,2679,64,2144,267,268,2144,0,268,0,,,,,,,,,,,,,,0.44935531112190297,0.7405806590764837,0.5270507557997306,,,,,,,True,neg_mean_absolute_error,-0.49381580874268505,"{""max_depth"": 8, ""max_features"": 0.6, ""max_samples"": 0.85, ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 500}",0.0,undefined,undefined,2.1303678581955814,undefined,undefined,undefined,undefined
metrics_json,regression,models,random_forest_tail_aware_raw,randomforest,randomforest_tail_aware_regressor,tail_aware_raw,,术后第一天_静息痛,术后第一天_静息痛,,,models/random_forest/outputs/tail_aware_raw/metrics.json,2026-05-08T05:41:01.176859+00:00,models/random_forest/outputs/tail_aware_raw,data/processed/data_vectorized.csv,False,2679,64,2143,268,268,2143,0,268,0,,,,,,,,,,,,,,0.3917622021987983,0.9109695638566823,0.576786908197852,,,,,,,True,neg_mean_absolute_error,-0.49578323820582254,"{""max_depth"": 8, ""max_features"": 0.6, ""max_samples"": 0.85, ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 500}",0.0,undefined,undefined,2.8241758241758244,0.0,undefined,undefined,6.1089743589743595
metrics_json,regression,models,random_forest_tail_aware_recall_raw,randomforest,randomforest_tail_aware_regressor,tail_aware_recall_raw,,术后第一天_静息痛,术后第一天_静息痛,,,models/random_forest/outputs/tail_aware_recall_raw/metrics.json,2026-05-08T05:45:10.854750+00:00,models/random_forest/outputs/tail_aware_recall_raw,data/processed/data_vectorized.csv,False,2679,64,2143,268,268,2143,0,268,0,,,,,,,,,,,,,,0.26537047692723537,1.0011550755038459,0.6967243850311995,,,,,,,True,neg_mean_absolute_error,-0.49578323820582254,"{""max_depth"": 8, ""max_features"": 0.6, ""max_samples"": 0.85, ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 500}",0.2857142857142857,0.6666666666666666,0.4,2.2602868339495794,0.0,undefined,undefined,4.8443749974790915
metrics_json,regression,models,random_forest_tvae_reg,randomforest,randomforest_regressor,tvae_reg,,术后第一天_静息痛,术后第一天_静息痛,,,models/random_forest/outputs/tvae_reg/metrics.json,2026-05-06T13:53:46.063240+00:00,models/random_forest/outputs/tvae_reg,experiments/generative_tabular/generated/tvae/regression/augmented_dataset.csv,False,4822,64,4286,268,268,2143,2143,268,0,,,,,,,,,,,,,,0.42793489224690817,0.8834661096029662,0.5180890336602685,,,,,,,True,neg_mean_absolute_error,-0.4084698159776705,"{""max_depth"": null, ""max_features"": 0.8, ""max_samples"": 0.7, ""min_samples_leaf"": 2, ""min_samples_split"": 12, ""n_estimators"": 300}",0.0,undefined,undefined,3.156751087709037,0.0,undefined,undefined,6.29106726643383
metrics_json,regression,models,xgboost_augmented,xgboost,xgboost_regressor,augmented,,术后第一天_静息痛,术后第一天_静息痛,,,models/xgboost/outputs/augmented/metrics.json,2026-04-22T01:29:34.954554+00:00,models/xgboost/outputs/augmented,/home/maolab-data/disk1/jlli/pain_prediction/experiments/augmentation/generated/augmented_dataset.csv,True,2679,64,2143,,536,2143,0,536,0,,,,,,,,,,,,,,0.39780826336753705,0.8568901574386889,0.5198958545311618,,,,,,,True,neg_mean_absolute_error,-0.5035079838662289,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.8}",0.0,undefined,undefined,2.5629639388888896,0.0,undefined,undefined,5.026846150000001
metrics_json,regression,models,xgboost_ctgan_reg,xgboost,xgboost_regressor,ctgan_reg,,术后第一天_静息痛,术后第一天_静息痛,,,models/xgboost/outputs/ctgan_reg/metrics.json,2026-05-06T14:04:30.482828+00:00,models/xgboost/outputs/ctgan_reg,experiments/generative_tabular/generated/ctgan/regression/augmented_dataset.csv,False,4822,64,4286,268,268,2143,2143,268,0,,,,,,,,,,,,,,0.4369938566758087,0.876443110434314,0.5246918208848462,,,,,,,True,neg_mean_absolute_error,-0.7198835749768363,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 500, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 1.0}",0.0,undefined,undefined,3.174460700580052,0.0,undefined,undefined,6.24367356300354
metrics_json,regression,models,xgboost_raw,xgboost,xgboost_regressor,raw,,术后第一天_静息痛,术后第一天_静息痛,,,models/xgboost/outputs/raw/metrics.json,2026-05-08T05:42:11.835066+00:00,models/xgboost/outputs/raw,data/processed/data_vectorized.csv,False,2679,64,2143,268,268,2143,0,268,0,,,,,,,,,,,,,,0.45950370101093496,0.8587436265968268,0.4950891853372719,,,,,,,True,neg_mean_absolute_error,-0.5020925090830063,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.8}",0.0,undefined,undefined,2.8272727131843567,0.0,undefined,undefined,5.84107968211174
metrics_json,regression,models,xgboost_tvae_reg,xgboost,xgboost_regressor,tvae_reg,,术后第一天_静息痛,术后第一天_静息痛,,,models/xgboost/outputs/tvae_reg/metrics.json,2026-05-06T13:56:18.353577+00:00,models/xgboost/outputs/tvae_reg,experiments/generative_tabular/generated/tvae/regression/augmented_dataset.csv,False,4822,64,4286,268,268,2143,2143,268,0,,,,,,,,,,,,,,0.4391724282193167,0.8747457535392388,0.5120920584617016,,,,,,,True,neg_mean_absolute_error,-0.4172934087136278,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""min_child_weight"": 7, ""n_estimators"": 300, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5, ""subsample"": 0.6}",0.0,undefined,undefined,2.8444043355328694,0.0,undefined,undefined,5.89128515124321
